"s1","s2","sim1"
24.5,50.5,5.98211791785264
25.5,50.5,5.91496423951228
26.5,50.5,5.82839713285653
27.5,50.5,5.78534214039822
28.5,50.5,5.08045889744448
29.5,50.5,5.80850910345053
30.5,50.5,5.56480854900997
31.5,50.5,5.42374330301258
32.5,50.5,5.10824589447365
33.5,50.5,5.46021272530992
34.5,50.5,5.18051960607888
35.5,50.5,5.00178977388071
36.5,50.5,5.08350845689323
37.5,50.5,4.54866340639229
38.5,50.5,4.43070085286695
39.5,50.5,4.21698039716064
40.5,50.5,4.27540718792979
41.5,50.5,4.43161805277111
42.5,50.5,4.56878097785422
43.5,50.5,4.89859382386386
44.5,50.5,5.11500539776275
45.5,50.5,5.6481697171586
46.5,50.5,5.7480953254912
47.5,50.5,5.57600196084426
48.5,50.5,5.85899973198395
49.5,50.5,5.66116204251973
50.5,50.5,5.6853210590022
51.5,50.5,5.49723652005121
52.5,50.5,5.19118105811051
53.5,50.5,5.06837923598755
54.5,50.5,5.34508207116719
55.5,50.5,5.79257902344637
56.5,50.5,5.49965692757515
57.5,50.5,5.38849860249107
58.5,50.5,5.34678456516552
59.5,50.5,5.41466159986885
60.5,50.5,5.31168760998251
61.5,50.5,5.00005085290049
62.5,50.5,5.06017992104498
63.5,50.5,5.02610287368337
64.5,50.5,4.95369309968017
65.5,50.5,4.96630097013583
66.5,50.5,4.71741404417607
67.5,50.5,5.06476017483744
68.5,50.5,5.00127531399575
69.5,50.5,4.99468500792133
70.5,50.5,5.31811347260468
71.5,50.5,5.59594180420058
72.5,50.5,5.6656482175644
73.5,50.5,5.60132368478241
74.5,50.5,5.92238873668582
75.5,50.5,6.12150973929351
76.5,50.5,6.04883675827604
77.5,50.5,6.39481037895821
78.5,50.5,6.44703562558141
79.5,50.5,6.44710728354788
80.5,50.5,6.00098832877219
81.5,50.5,6.459335600072
82.5,50.5,6.24680645622675
83.5,50.5,6.57056322989591
84.5,50.5,6.27130511078002
85.5,50.5,6.41529277615304
86.5,50.5,6.22253995829534
87.5,50.5,5.9279506461592
88.5,50.5,5.46368349709863
89.5,50.5,4.78143728671919
90.5,50.5,5.05005525673812
91.5,50.5,5.73775970025553
92.5,50.5,5.81201903927852
93.5,50.5,5.85810773657821
94.5,50.5,5.71781042402613
95.5,50.5,5.76792373172994
96.5,50.5,5.74823167233072
97.5,50.5,5.80301162569301
98.5,50.5,5.83870427616309
99.5,50.5,5.58851932976332
0.5,51.5,6.49522579167565
1.5,51.5,6.23604747203094
2.5,51.5,6.06006976675725
3.5,51.5,6.1605224673205
4.5,51.5,6.1793464028108
5.5,51.5,6.35396939178007
6.5,51.5,6.42246651046779
7.5,51.5,6.35809950293802
8.5,51.5,6.44465779803175
9.5,51.5,6.36377288111456
10.5,51.5,6.93554232605186
11.5,51.5,6.71125551011124
12.5,51.5,6.53668821450574
13.5,51.5,5.95211054085692
14.5,51.5,5.72897300031245
15.5,51.5,6.21633894075205
16.5,51.5,5.61571124171983
17.5,51.5,5.386814144916
18.5,51.5,5.3938203894438
19.5,51.5,5.29353153844195
20.5,51.5,4.98441366479821
21.5,51.5,5.5313711549445
22.5,51.5,5.6860833896112
23.5,51.5,5.92344939682222
24.5,51.5,5.70838073487884
25.5,51.5,5.61708682688498
26.5,51.5,5.65524349186797
27.5,51.5,5.58478285778619
28.5,51.5,5.29563546644469
29.5,51.5,5.20289342862859
30.5,51.5,5.29614256800441
31.5,51.5,5.21175461538999
32.5,51.5,4.94216422120902
33.5,51.5,5.3750167545124
34.5,51.5,5.60321854814027
35.5,51.5,5.19145794624644
36.5,51.5,4.97698833409447
37.5,51.5,4.77466469389953
38.5,51.5,4.66927594082512
39.5,51.5,4.68918546045274
40.5,51.5,4.60607754904377
41.5,51.5,4.85851970931295
42.5,51.5,4.93926309552418
43.5,51.5,5.43361545182853
44.5,51.5,5.70415394688936
45.5,51.5,5.74707905024273
46.5,51.5,5.78358092244303
47.5,51.5,6.17669889548372
48.5,51.5,5.99304296503627
49.5,51.5,6.06150280730731
50.5,51.5,5.67367268284274
51.5,51.5,5.49863107277443
52.5,51.5,5.42759714158464
53.5,51.5,5.38415061697405
54.5,51.5,5.53146363547047
55.5,51.5,5.98437870454365
56.5,51.5,5.99651836562543
57.5,51.5,5.61204526802634
58.5,51.5,5.21404316562037
59.5,51.5,5.15907177038335
60.5,51.5,5.52003080470301
61.5,51.5,5.4917102998334
62.5,51.5,5.16205820748453
63.5,51.5,4.87045518418172
64.5,51.5,5.09810964903802
65.5,51.5,4.71023486489127
66.5,51.5,4.43104103725525
67.5,51.5,5.19121181649481
68.5,51.5,4.95542628188696
69.5,51.5,4.95087031984487
70.5,51.5,4.8206301733262
71.5,51.5,5.02820148479402
72.5,51.5,5.86254418051574
73.5,51.5,5.94107288500985
74.5,51.5,5.96874385928691
75.5,51.5,5.73765523081678
76.5,51.5,6.07692068770067
77.5,51.5,6.28560872421062
78.5,51.5,6.60934154570527
79.5,51.5,6.48631286505492
80.5,51.5,6.29473448498807
81.5,51.5,6.65091971715472
82.5,51.5,6.63385979649054
83.5,51.5,6.7690224908172
84.5,51.5,6.16131036183735
85.5,51.5,6.0939159636363
86.5,51.5,5.9565142969192
87.5,51.5,5.93130029356897
88.5,51.5,5.24070011820933
89.5,51.5,4.78443034664012
90.5,51.5,5.54505218791978
91.5,51.5,5.81116661983434
92.5,51.5,5.79894756372813
93.5,51.5,6.21668475977074
94.5,51.5,6.00511144310442
95.5,51.5,5.72676127517786
96.5,51.5,5.81157505332538
97.5,51.5,5.49687724557353
98.5,51.5,5.89389887026266
99.5,51.5,5.76126008630815
0.5,52.5,6.05872664720639
1.5,52.5,6.17728679072659
2.5,52.5,6.08172797968316
3.5,52.5,6.06654920755336
4.5,52.5,6.04021200304017
5.5,52.5,5.97830334449033
6.5,52.5,6.02150120080786
7.5,52.5,5.94022131610163
8.5,52.5,5.55062537468416
9.5,52.5,6.13445107991774
10.5,52.5,6.12955969623215
11.5,52.5,6.30812438257527
12.5,52.5,6.24860984656803
13.5,52.5,6.14670100667018
14.5,52.5,5.62514436098049
15.5,52.5,5.90546484602035
16.5,52.5,5.73560761569402
17.5,52.5,5.43173142512583
18.5,52.5,5.40093743644801
19.5,52.5,5.5626714406118
20.5,52.5,5.23711117062517
21.5,52.5,5.2168437321388
22.5,52.5,4.97739462402013
23.5,52.5,5.38243053216021
24.5,52.5,5.09423444438069
25.5,52.5,5.0387343611292
26.5,52.5,5.48729101922117
27.5,52.5,5.07066520647909
28.5,52.5,5.24395102714613
29.5,52.5,4.94698612534963
30.5,52.5,4.69489786018841
31.5,52.5,4.89253354314824
32.5,52.5,4.72297184300064
33.5,52.5,5.20580043827292
34.5,52.5,5.08519978283058
35.5,52.5,4.85040689355559
36.5,52.5,4.54279821966756
37.5,52.5,4.6430681632849
38.5,52.5,4.79239645424921
39.5,52.5,4.84679189611585
40.5,52.5,4.83273360557806
41.5,52.5,5.24625235115834
42.5,52.5,5.39437891065242
43.5,52.5,5.79510180798157
44.5,52.5,5.84903269349434
45.5,52.5,5.99398037983932
46.5,52.5,5.94698698314485
47.5,52.5,6.162150378647
48.5,52.5,5.91958462373598
49.5,52.5,6.02614273689229
50.5,52.5,5.67823684690104
51.5,52.5,5.78379244322734
52.5,52.5,6.23075037271142
53.5,52.5,5.9344830691313
54.5,52.5,5.95643382523253
55.5,52.5,5.8225099897406
56.5,52.5,5.92187944972917
57.5,52.5,5.73075794350077
58.5,52.5,5.59546797113462
59.5,52.5,5.57866915249978
60.5,52.5,5.22683963992579
61.5,52.5,5.3387635381189
62.5,52.5,5.19762836674217
63.5,52.5,5.12720979625143
64.5,52.5,5.30665326739779
65.5,52.5,5.10329035486212
66.5,52.5,4.86099847961828
67.5,52.5,5.14115867498768
68.5,52.5,5.37179609688147
69.5,52.5,5.26422517032604
70.5,52.5,4.88243107887679
71.5,52.5,5.21021690816387
72.5,52.5,5.29284965954878
73.5,52.5,5.31874646656096
74.5,52.5,5.81196705980197
75.5,52.5,5.77928414095129
76.5,52.5,5.98722687398929
77.5,52.5,6.62365371600782
78.5,52.5,6.5963146427585
79.5,52.5,6.72593242834365
80.5,52.5,6.51874621096363
81.5,52.5,6.32830363813514
82.5,52.5,6.2869329203466
83.5,52.5,6.06500910747115
84.5,52.5,5.62622848105847
85.5,52.5,5.57705079320345
86.5,52.5,5.72776871138871
87.5,52.5,6.06089141499787
88.5,52.5,5.58742811542806
89.5,52.5,5.26804127925829
90.5,52.5,5.62047857552016
91.5,52.5,6.09606982975763
92.5,52.5,6.1082947510816
93.5,52.5,5.99374852262949
94.5,52.5,5.97010081029496
95.5,52.5,6.02910058295931
96.5,52.5,5.62375503636421
97.5,52.5,5.26501954834392
98.5,52.5,5.40042142768497
99.5,52.5,5.58361538931508
0.5,53.5,5.90059702949083
1.5,53.5,5.87336272798031
2.5,53.5,5.88065377284396
3.5,53.5,5.29666307035233
4.5,53.5,5.67564747113123
5.5,53.5,5.2394668981466
6.5,53.5,5.4976195939872
7.5,53.5,5.46336490841318
8.5,53.5,5.52959825309607
9.5,53.5,5.74014230319832
10.5,53.5,5.88303072244649
11.5,53.5,5.7773703281469
12.5,53.5,5.91607103559433
13.5,53.5,6.05846262884452
14.5,53.5,5.66470549568841
15.5,53.5,5.58462742282088
16.5,53.5,5.26810461627569
17.5,53.5,5.33604920368385
18.5,53.5,5.36635962003038
19.5,53.5,5.19646433533589
20.5,53.5,4.75043776998048
21.5,53.5,4.8834480482395
22.5,53.5,4.89172677405705
23.5,53.5,4.78411358066908
24.5,53.5,4.87915934980811
25.5,53.5,4.93852986079937
26.5,53.5,5.34831884618454
27.5,53.5,5.32234044633416
28.5,53.5,4.91641190331603
29.5,53.5,4.10473633297233
30.5,53.5,4.40095260153348
31.5,53.5,4.35676847513726
32.5,53.5,4.76962127926692
33.5,53.5,4.75879941180852
34.5,53.5,4.4671789930159
35.5,53.5,4.25376258513366
36.5,53.5,4.10487409417715
37.5,53.5,4.42157858229264
38.5,53.5,5.12778310148474
39.5,53.5,5.21195734237657
40.5,53.5,5.23486142095927
41.5,53.5,5.40177451670537
42.5,53.5,5.65525818736798
43.5,53.5,5.7737419682804
44.5,53.5,5.96705150612467
45.5,53.5,5.91290297749728
46.5,53.5,6.03155507830218
47.5,53.5,5.98308747623122
48.5,53.5,6.37346726099578
49.5,53.5,6.02949159055861
50.5,53.5,6.12529236497275
51.5,53.5,6.12021945620944
52.5,53.5,6.23651336693947
53.5,53.5,6.12726164451699
54.5,53.5,5.84466076741905
55.5,53.5,5.71581774135295
56.5,53.5,5.76068670573657
57.5,53.5,5.7070853416694
58.5,53.5,5.94197364171321
59.5,53.5,5.97915898061836
60.5,53.5,5.64417568550877
61.5,53.5,5.60383924727541
62.5,53.5,5.19536651156962
63.5,53.5,5.1599284425251
64.5,53.5,5.34917962866408
65.5,53.5,4.95993106259929
66.5,53.5,4.70284441601691
67.5,53.5,5.12009830372118
68.5,53.5,5.52177428435341
69.5,53.5,5.53600634467914
70.5,53.5,5.16942020053763
71.5,53.5,5.3122104590498
72.5,53.5,5.34181144169088
73.5,53.5,5.30920123728678
74.5,53.5,5.4922358081809
75.5,53.5,5.78716782101186
76.5,53.5,6.13740683115102
77.5,53.5,5.87758735850773
78.5,53.5,6.56013175907945
79.5,53.5,6.38158368291968
80.5,53.5,6.43375316009277
81.5,53.5,6.06511820598205
82.5,53.5,6.0053184548825
83.5,53.5,5.60987819067485
84.5,53.5,5.28946640549642
85.5,53.5,5.30229915515407
86.5,53.5,5.29645234146531
87.5,53.5,5.68806098371411
88.5,53.5,5.49816649004777
89.5,53.5,5.67991181698537
90.5,53.5,5.59614322023091
91.5,53.5,6.06186255445976
92.5,53.5,6.01331820716109
93.5,53.5,6.12019232634423
94.5,53.5,6.27516390583589
95.5,53.5,6.06627972446303
96.5,53.5,5.91971981512023
97.5,53.5,5.36973702618042
98.5,53.5,5.04020465389488
99.5,53.5,5.40623747767328
0.5,54.5,6.19913215177436
1.5,54.5,5.94050905508909
2.5,54.5,5.59252494772823
3.5,54.5,5.91358507377161
4.5,54.5,5.88716853791904
5.5,54.5,5.58647251870814
6.5,54.5,5.5063763504127
7.5,54.5,5.21235477041644
8.5,54.5,5.08266145189374
9.5,54.5,5.59611037746332
10.5,54.5,5.31111258435919
11.5,54.5,5.60893695716248
12.5,54.5,6.00763455518517
13.5,54.5,5.77364752644441
14.5,54.5,5.44213772169765
15.5,54.5,5.01580684760302
16.5,54.5,4.93398445749247
17.5,54.5,5.14433110513129
18.5,54.5,5.0289211911334
19.5,54.5,5.27260727458366
20.5,54.5,5.59536264065913
21.5,54.5,5.64416587179349
22.5,54.5,5.03101747390896
23.5,54.5,4.88922579215571
24.5,54.5,5.01688313241972
25.5,54.5,4.79394374293289
26.5,54.5,4.99454635521451
27.5,54.5,4.89869205590082
28.5,54.5,4.38481058320032
29.5,54.5,3.81935690119486
30.5,54.5,4.27364222636307
31.5,54.5,4.49754515471734
32.5,54.5,4.57495576977943
33.5,54.5,4.46054548937476
34.5,54.5,3.90561861194362
35.5,54.5,3.80874580995151
36.5,54.5,4.20871829971059
37.5,54.5,4.46190960159058
38.5,54.5,5.06255007076962
39.5,54.5,5.20019128696947
40.5,54.5,5.39826294438167
41.5,54.5,5.06283075149123
42.5,54.5,5.2968649572853
43.5,54.5,5.71073644299108
44.5,54.5,5.67655242628819
45.5,54.5,5.91939992276308
46.5,54.5,6.14336948043674
47.5,54.5,5.84103690277662
48.5,54.5,5.91794613852947
49.5,54.5,6.21112143814261
50.5,54.5,6.10239400870648
51.5,54.5,6.02730277193742
52.5,54.5,6.26603949347093
53.5,54.5,5.94862159406622
54.5,54.5,5.68518103338304
55.5,54.5,6.06927232430263
56.5,54.5,6.31311394046237
57.5,54.5,6.30951543383418
58.5,54.5,6.31865156340323
59.5,54.5,6.04445269659431
60.5,54.5,5.83215347788792
61.5,54.5,5.79025452766401
62.5,54.5,5.39828875647814
63.5,54.5,5.30058527203146
64.5,54.5,5.10656657492925
65.5,54.5,5.0658666591072
66.5,54.5,5.41986458582632
67.5,54.5,5.27088213659864
68.5,54.5,4.9427285598932
69.5,54.5,5.15547763688595
70.5,54.5,5.15181439370577
71.5,54.5,5.49022859431504
72.5,54.5,5.23182611577322
73.5,54.5,5.55246834648722
74.5,54.5,5.90988077062773
75.5,54.5,5.75100589810551
76.5,54.5,5.81814572440382
77.5,54.5,6.13327597188369
78.5,54.5,6.62351978099555
79.5,54.5,6.07037830062394
80.5,54.5,6.10200333116204
81.5,54.5,5.85306053651402
82.5,54.5,5.88143751682592
83.5,54.5,6.00885222965964
84.5,54.5,5.70130389933682
85.5,54.5,5.32024100623508
86.5,54.5,5.4632951349046
87.5,54.5,5.77338463809911
88.5,54.5,5.27081611204421
89.5,54.5,5.480912307237
90.5,54.5,5.71984399498977
91.5,54.5,6.05253129155215
92.5,54.5,6.24709568295899
93.5,54.5,6.77660949332438
94.5,54.5,6.4488057147412
95.5,54.5,6.22851030655049
96.5,54.5,6.03312460476021
97.5,54.5,5.62032947062008
98.5,54.5,5.4038322668904
99.5,54.5,5.12006260217615
0.5,55.5,6.22838273073297
1.5,55.5,5.85081746850364
2.5,55.5,5.88128705502942
3.5,55.5,5.39943250232076
4.5,55.5,5.3808568596959
5.5,55.5,5.48782039088427
6.5,55.5,5.41703174260767
7.5,55.5,5.26834328420102
8.5,55.5,4.87480798611405
9.5,55.5,4.735505669417
10.5,55.5,5.10836304033857
11.5,55.5,5.57637955573578
12.5,55.5,5.71189671927212
13.5,55.5,5.75094047308767
14.5,55.5,5.3432930510924
15.5,55.5,4.73119794628065
16.5,55.5,4.51948404552298
17.5,55.5,4.55868826508413
18.5,55.5,4.81985800515801
19.5,55.5,5.22192558919139
20.5,55.5,5.66783826165647
21.5,55.5,5.43538570839964
22.5,55.5,5.11275264228542
23.5,55.5,4.91374079337549
24.5,55.5,5.05004516243625
25.5,55.5,5.10155983148659
26.5,55.5,4.92362078375878
27.5,55.5,4.27589140961933
28.5,55.5,4.29122608958564
29.5,55.5,3.93579097449075
30.5,55.5,4.30623629945445
31.5,55.5,4.42928554787904
32.5,55.5,4.41547066105074
33.5,55.5,4.32769990394539
34.5,55.5,3.83899660912845
35.5,55.5,4.09931828553528
36.5,55.5,4.17024071568387
37.5,55.5,4.61973737493654
38.5,55.5,4.68800950320693
39.5,55.5,4.90919491105328
40.5,55.5,5.36239626845713
41.5,55.5,5.25098797102609
42.5,55.5,5.71610238309797
43.5,55.5,5.72957256103878
44.5,55.5,5.47131101315736
45.5,55.5,5.64646654362173
46.5,55.5,6.14397542380662
47.5,55.5,5.91081451985503
48.5,55.5,6.19153825975745
49.5,55.5,6.37987051143548
50.5,55.5,6.30960958433502
51.5,55.5,6.01182109344454
52.5,55.5,6.21729964879071
53.5,55.5,6.09312065640768
54.5,55.5,6.03682037717207
55.5,55.5,6.30194054660753
56.5,55.5,6.35889843617
57.5,55.5,6.34085806070136
58.5,55.5,6.22987226167846
59.5,55.5,6.04187140900842
60.5,55.5,6.01166056503343
61.5,55.5,5.84224174341907
62.5,55.5,5.94068782053987
63.5,55.5,5.72414470129059
64.5,55.5,5.23752509567427
65.5,55.5,5.11538153601743
66.5,55.5,5.10374704850354
67.5,55.5,4.85300230609348
68.5,55.5,4.91841870936011
69.5,55.5,5.09337115334794
70.5,55.5,5.54263018954365
71.5,55.5,5.37954217828693
72.5,55.5,5.59149303415652
73.5,55.5,6.07755690735587
74.5,55.5,5.8385751087713
75.5,55.5,5.88399054607335
76.5,55.5,6.08546870632279
77.5,55.5,6.15864429934059
78.5,55.5,5.9708946766024
79.5,55.5,6.25053000694393
80.5,55.5,6.34273862479685
81.5,55.5,5.8637038097649
82.5,55.5,6.13029675372853
83.5,55.5,5.7175963530003
84.5,55.5,5.67271340943067
85.5,55.5,5.60097196901113
86.5,55.5,5.55479933670676
87.5,55.5,5.97510256929825
88.5,55.5,5.39659909381883
89.5,55.5,5.44832808338594
90.5,55.5,5.8151991033915
91.5,55.5,5.93793463346425
92.5,55.5,6.23063053075705
93.5,55.5,6.60112620869906
94.5,55.5,6.46096865715246
95.5,55.5,6.21073153480474
96.5,55.5,5.74681991384765
97.5,55.5,5.49948204720171
98.5,55.5,5.10313971788869
99.5,55.5,5.09026828071859
0.5,56.5,6.11949930059885
1.5,56.5,6.06497133018818
2.5,56.5,5.7374796714895
3.5,56.5,5.43901300593722
4.5,56.5,5.61214737355139
5.5,56.5,5.50616150274107
6.5,56.5,5.22185557873263
7.5,56.5,5.1413130839328
8.5,56.5,5.03472750368755
9.5,56.5,5.23736151126616
10.5,56.5,5.47095256894581
11.5,56.5,5.12766217708623
12.5,56.5,5.73814106648535
13.5,56.5,5.19262372736389
14.5,56.5,4.89838151020908
15.5,56.5,4.3235480664738
16.5,56.5,4.18685750510344
17.5,56.5,4.81995827389449
18.5,56.5,4.89770350085027
19.5,56.5,5.10726894014975
20.5,56.5,5.91672057467829
21.5,56.5,5.32589605666841
22.5,56.5,5.10325084828233
23.5,56.5,5.28584559654654
24.5,56.5,5.05748053184337
25.5,56.5,4.76505536280407
26.5,56.5,4.72445161760511
27.5,56.5,4.41447299128783
28.5,56.5,4.23494476643266
29.5,56.5,3.94185428038525
30.5,56.5,4.06588017417129
31.5,56.5,4.22235780713776
32.5,56.5,4.15390438225981
33.5,56.5,4.32264542408874
34.5,56.5,3.61088785830182
35.5,56.5,3.74414353804183
36.5,56.5,4.08386017089193
37.5,56.5,4.63399943642132
38.5,56.5,4.87300415452159
39.5,56.5,5.01181647760962
40.5,56.5,5.21346531684354
41.5,56.5,5.57135195646786
42.5,56.5,5.76926536789989
43.5,56.5,5.62229592498254
44.5,56.5,5.61197343747292
45.5,56.5,5.51890556841213
46.5,56.5,5.78061250436101
47.5,56.5,5.85806878724285
48.5,56.5,6.2461044588303
49.5,56.5,6.39328425090345
50.5,56.5,6.0280824750905
51.5,56.5,5.90258840536304
52.5,56.5,6.33963475140073
53.5,56.5,6.49980521679096
54.5,56.5,6.55428362747346
55.5,56.5,6.48654456411518
56.5,56.5,6.2288961017104
57.5,56.5,6.49706903628839
58.5,56.5,6.51047522011387
59.5,56.5,5.94936696979359
60.5,56.5,5.70873574452553
61.5,56.5,5.39399787945884
62.5,56.5,5.52709150713745
63.5,56.5,5.68522259013011
64.5,56.5,5.38512517414268
65.5,56.5,5.13368087597468
66.5,56.5,5.19743009803526
67.5,56.5,4.84989492511948
68.5,56.5,5.15958577677912
69.5,56.5,5.43801116882818
70.5,56.5,5.41694330781643
71.5,56.5,5.57152666919522
72.5,56.5,5.46152629865949
73.5,56.5,5.78110936484173
74.5,56.5,6.02186930604702
75.5,56.5,5.85408155162044
76.5,56.5,6.05542375334042
77.5,56.5,5.95981820081709
78.5,56.5,5.85517068002057
79.5,56.5,6.04634231565139
80.5,56.5,6.38999547958759
81.5,56.5,6.19898041124852
82.5,56.5,6.04483521292113
83.5,56.5,5.84331623040506
84.5,56.5,5.65871414138678
85.5,56.5,5.38863431349261
86.5,56.5,5.27844802969791
87.5,56.5,5.71115633679709
88.5,56.5,5.66004746331727
89.5,56.5,5.62130005908898
90.5,56.5,5.68633569275842
91.5,56.5,5.59113207813494
92.5,56.5,5.82968310537585
93.5,56.5,6.00976628829636
94.5,56.5,5.94575127681378
95.5,56.5,6.01635172846706
96.5,56.5,5.34996927511602
97.5,56.5,5.00274980683448
98.5,56.5,4.90513495348583
99.5,56.5,5.36438003305107
0.5,57.5,6.25789685525636
1.5,57.5,6.04805979008776
2.5,57.5,5.4021141829313
3.5,57.5,5.54639577156717
4.5,57.5,5.21510983031318
5.5,57.5,5.11008743067756
6.5,57.5,5.26140680872484
7.5,57.5,5.35432519808751
8.5,57.5,5.19456521870049
9.5,57.5,5.20928039764463
10.5,57.5,5.25366561215415
11.5,57.5,5.23087193571216
12.5,57.5,5.10663341618588
13.5,57.5,4.97443496912499
14.5,57.5,4.67968365510703
15.5,57.5,4.71305579735925
16.5,57.5,4.2559832965214
17.5,57.5,4.58133408860584
18.5,57.5,4.79901053642662
19.5,57.5,4.98789045411594
20.5,57.5,5.51575523285203
21.5,57.5,5.33612062658758
22.5,57.5,5.10062317851653
23.5,57.5,4.96619260427367
24.5,57.5,4.99054272646749
25.5,57.5,4.86373248799065
26.5,57.5,4.67566317257771
27.5,57.5,4.70192391542015
28.5,57.5,4.60537578376432
29.5,57.5,4.0650209068219
30.5,57.5,3.81476387251889
31.5,57.5,4.3028310818313
32.5,57.5,4.62131947675562
33.5,57.5,4.47772774026851
34.5,57.5,4.00940745845259
35.5,57.5,3.99249186053362
36.5,57.5,4.29137152948647
37.5,57.5,4.53592012034893
38.5,57.5,5.09127510336176
39.5,57.5,5.2838501561967
40.5,57.5,4.96403993957191
41.5,57.5,5.05849033548704
42.5,57.5,5.30604972577629
43.5,57.5,5.85357242500478
44.5,57.5,5.81678302042728
45.5,57.5,5.84750043045806
46.5,57.5,6.05256444726391
47.5,57.5,6.45572579886752
48.5,57.5,6.28486424175447
49.5,57.5,6.32504334763273
50.5,57.5,6.23874718436042
51.5,57.5,6.66317107781369
52.5,57.5,6.67096639609822
53.5,57.5,6.81310044011675
54.5,57.5,6.79718722284527
55.5,57.5,6.98006737078495
56.5,57.5,6.74570077860772
57.5,57.5,6.76524368766336
58.5,57.5,6.13387440792484
59.5,57.5,5.79440068324108
60.5,57.5,5.98737468697315
61.5,57.5,5.18288394042268
62.5,57.5,5.2064864740873
63.5,57.5,5.33306639960944
64.5,57.5,5.59277389417006
65.5,57.5,5.6634467841321
66.5,57.5,5.17866644587342
67.5,57.5,5.08804391301337
68.5,57.5,5.10078554374999
69.5,57.5,5.77274311422083
70.5,57.5,5.34628019759802
71.5,57.5,5.41280591035259
72.5,57.5,5.51567081480044
73.5,57.5,6.00654601816983
74.5,57.5,6.22412752130575
75.5,57.5,5.90565957118318
76.5,57.5,5.83924558654382
77.5,57.5,5.90375881970142
78.5,57.5,5.8245930257721
79.5,57.5,5.57125035627907
80.5,57.5,5.77058544172715
81.5,57.5,5.81902572463615
82.5,57.5,5.71952558738906
83.5,57.5,5.76551683303344
84.5,57.5,5.70102220789574
85.5,57.5,5.27851150565522
86.5,57.5,5.27656407909219
87.5,57.5,5.47666419228593
88.5,57.5,5.76905639321086
89.5,57.5,5.52909588084333
90.5,57.5,5.88613348564135
91.5,57.5,5.97198642542234
92.5,57.5,5.88870617141237
93.5,57.5,6.06458505456606
94.5,57.5,6.01597673093599
95.5,57.5,5.82581665429435
96.5,57.5,5.08771699684007
97.5,57.5,4.70289097519576
98.5,57.5,4.68620711077562
99.5,57.5,5.20572468501521
0.5,58.5,6.20269677518359
1.5,58.5,6.10343179051968
2.5,58.5,5.70533744633988
3.5,58.5,5.47555783214344
4.5,58.5,5.7871716327341
5.5,58.5,5.59225233913201
6.5,58.5,5.23256053272066
7.5,58.5,5.47459872580832
8.5,58.5,5.65861738019241
9.5,58.5,5.64394125198272
10.5,58.5,5.55360255911832
11.5,58.5,5.13209647700397
12.5,58.5,5.26078801664734
13.5,58.5,5.10056387926183
14.5,58.5,4.73269455906718
15.5,58.5,4.78766994517903
16.5,58.5,4.79386931275018
17.5,58.5,4.68090798237557
18.5,58.5,4.84500022620385
19.5,58.5,4.83388238156022
20.5,58.5,5.17274764976808
21.5,58.5,5.10750306403646
22.5,58.5,5.01815765373872
23.5,58.5,5.18812624472616
24.5,58.5,5.23289610957582
25.5,58.5,4.71861103990228
26.5,58.5,5.08359285548467
27.5,58.5,5.08313028435325
28.5,58.5,4.53266519759933
29.5,58.5,4.3572438072894
30.5,58.5,4.54186596113151
31.5,58.5,4.279365303834
32.5,58.5,4.16622155955359
33.5,58.5,4.60302959403254
34.5,58.5,4.63049196082434
35.5,58.5,4.43620124830972
36.5,58.5,4.53078732584809
37.5,58.5,5.27759214631501
38.5,58.5,5.00555201059874
39.5,58.5,5.28156642577971
40.5,58.5,5.43300013207208
41.5,58.5,5.29524028658273
42.5,58.5,5.58106250698195
43.5,58.5,5.90215762707594
44.5,58.5,5.65050802911371
45.5,58.5,6.37716194221967
46.5,58.5,6.68681494260399
47.5,58.5,6.56169311018558
48.5,58.5,6.55089370177658
49.5,58.5,6.5118761152004
50.5,58.5,7.02703420808289
51.5,58.5,7.16729068699513
52.5,58.5,6.96280248639111
53.5,58.5,6.83087526427623
54.5,58.5,6.82225254366286
55.5,58.5,6.9586493149772
56.5,58.5,7.02194588093115
57.5,58.5,6.61916476181205
58.5,58.5,6.35557895331725
59.5,58.5,6.20000019352088
60.5,58.5,5.64979079415303
61.5,58.5,5.14783704565466
62.5,58.5,5.11540527317261
63.5,58.5,5.39933484566012
64.5,58.5,5.40893785595273
65.5,58.5,5.44435270269362
66.5,58.5,5.74726858666625
67.5,58.5,5.5815791403075
68.5,58.5,5.65685785180904
69.5,58.5,5.31638852436534
70.5,58.5,5.50024807205721
71.5,58.5,5.2975369558308
72.5,58.5,5.41605389681926
73.5,58.5,6.03333254907852
74.5,58.5,5.88667467099786
75.5,58.5,5.91566722342166
76.5,58.5,5.91801106612071
77.5,58.5,5.72175611465327
78.5,58.5,5.84534692403213
79.5,58.5,5.58644659806613
80.5,58.5,5.78963743931363
81.5,58.5,5.78242546210409
82.5,58.5,5.45584550122681
83.5,58.5,5.57551200836695
84.5,58.5,5.4829583965545
85.5,58.5,5.4585483066919
86.5,58.5,5.33561241974891
87.5,58.5,5.49436655570395
88.5,58.5,5.46966514220752
89.5,58.5,5.30918804134854
90.5,58.5,5.65076513935707
91.5,58.5,5.8057199833451
92.5,58.5,5.82985458262029
93.5,58.5,5.51821684218651
94.5,58.5,5.39874709147538
95.5,58.5,5.16209615216421
96.5,58.5,4.68143495722395
97.5,58.5,4.54913726034646
